"No.","Corpus","Date","Genre","Bibl","URL","ContextBefore","Hit","ContextAfter"
"4334","bundestagdrs","2005-03-09","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/5054 vom 09.03.2005, S. 3.","https://dserver.bundestag.de/btd/15/050/1505054.pdf","Zudem ist ein fruchtloser Streit um die Auslegung der „ Grundsätze","vorprogrammiert","."
"4335","politische_reden","2005-03-09","gesprochen","Rede von Gerhard Schröder, 09.03.2005","http://archiv.bundesregierung.de/bpaexport/rede/50/799550/multi.htm",""" Überflüssig , nicht notwendig , viel zu teuer , eine Pleite ist","programmiert",""" hieß es damals ."
"4336","blogs","2005-03-08","internetbasiert","Blockade. Max und Vio's Schreibblog, 2005-03-08","http://blog.max-fun.de/2005/03/08/blockade/","Man faßt dann einen Gedanken genauer ,","programmiert","ihn und erreicht dann einen Punkt an dem man denkt : “ irgendwas wollt ich doch hier oder da noch machen ” ."
"4337","bz","2005-02-26","Zeitung","BLZ: Welche Garantie habe ich, dass . Berliner Zeitung, 26.02.2005","","Denn um Fehlauslösungen zu vermeiden , sind die Steuergeräte auf einen recht hohen Schwellenwert","programmiert","."
"4338","bz","2005-02-19","Zeitung","Rouven Schellenberger: Wie die Akzeptanz für Hartz IV schrumpft. Berliner Zeitung, 19.02.2005","","Für Rückfragen blieb meist keine Zeit , Fehler in großer Zahl waren","programmiert","."
"4339","blogs","2005-02-18","internetbasiert","Feststellung ... oder Missi@work. Missis Notizblock, 2005-02-18","http://knallkopp.de/feststellung/","Dann kam der nächste Drummer ... aufgrund seiner technischen Mängel haben wir ihm kurzerhand den Beat ""","vorprogrammiert",""" ... nun war er beleidigt ... und weg . . ."
"4340","bundestagprt","2005-02-18","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/158 vom 18.02.2005, S. 14855.","https://dserver.bundestag.de/btp/15/15158.pdf","( Beifall bei der CDU/CSU ) Aber nach allen Erkenntnissen ist durch die Müllsammlung in einer Tonne eine Gebührenerhöhung","vorprogrammiert","."
"4341","bundestagprt","2005-02-18","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/158 vom 18.02.2005, S. 14855.","https://dserver.bundestag.de/btp/15/15158.pdf","Die Ministerin tut dies , obwohl schon jetzt bekannt ist , dass damit in den Städten die nächste Gebührenerhöhung","vorprogrammiert","ist ."
"4342","politische_reden","2005-02-11","gesprochen","Rede von Horst Köhler, 11.02.2005","http://www.bundespraesident.de/SharedDocs/Reden/DE/Horst-Koehler/Reden/2005/02/20050211_Rede.html","Die Krise ist nicht nur","vorprogrammiert",", sie ist bereits da ."
"4343","blogs","2005-02-10","internetbasiert","IDN und Spoofstick. Missis Notizblock, 2005-02-10","http://knallkopp.de/idn-die-zweite/","Auch wenn man nicht","programmiert","...irgendwas , und wenn es "" nur "" Fehlermelden ist , kann man immer tun ."
"4344","bz","2005-02-03","Zeitung","Ralph Kotsch: ""Ich protestiere gegen die Gleichschaltung"". Berliner Zeitung, 03.02.2005","","Andorfer hat einen unabhängigen Kurs gefahren , hat öfter auch so","programmiert",", dass es dem Gesellschafter RTL nicht gefallen hat ."
"4345","bz","2005-01-31","Zeitung","Tobias Miller: Hausbesitzer sollen Laternen und Parkbuchten mitfinanzieren. Berliner Zeitung, 31.01.2005","","Passiert ist bislang wenig , denn der Protest der Eigentümer ist","programmiert","."
"4346","bz","2005-01-31","Zeitung","Mathias Raabe: Ben, der Wirt. Berliner Zeitung, 31.01.2005","","Wenn man in einem Theaterstück die Hauptrollen mit drei bekannten Schauspielern besetzt , dürfte der Erfolg eigentlich","programmiert","sein - vorausgesetzt , der Regisseur hatte nicht nur bei der Rollenbesetzung eine gute Hand ."
"4347","bundestagdrs","2005-01-28","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4750 vom 28.01.2005, S. 15.","https://dserver.bundestag.de/btd/15/047/1504750.pdf","sei dadurch bereits „","vorprogrammiert","“ gewesen ."
"4348","bundestagprt","2005-01-27","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/154 vom 27.01.2005, S. 14478.","https://dserver.bundestag.de/btp/15/15154.pdf","Wir wollten die Befristung der Ausnahmeregelung streichen , weil aus der Vergangenheit ersichtlich ist , dass eine Finanzierung durch Dritte nicht erreicht wird , die Vermittlungsquote überaus erfolgreich ist und durch die demographische Entwicklung ein weiterer Fachkräftemangel","programmiert","ist ."
"4349","bundestagprt","2005-01-21","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/152 vom 21.01.2005, S. 14294.","https://dserver.bundestag.de/btp/15/15152.pdf","Es ist fast wörtlich übernommen ! ) Ganz abgesehen davon , dass ein erhöhter Zeit- und Personalaufwand","vorprogrammiert","ist , was nicht in unserem Sinne sein kann ."
"4350","bundestagprt","2005-01-21","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/152 vom 21.01.2005, S. 14315.","https://dserver.bundestag.de/btp/15/15152.pdf","Die FDP will die Befristung der Ausnahmeregelung streichen , weil aus der Vergangenheit ersichtlich ist , dass eine Finanzierung durch Dritte nicht erreicht wird , die Vermittlungsquote überaus erfolgreich ist und durch die demographische Entwicklung ein weiterer Fachkräftemangel","programmiert","ist ."
"4351","bundestagprt","2005-01-20","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/151 vom 20.01.2005, S. 14247.","https://dserver.bundestag.de/btp/15/15151.pdf","Unsachgemäßes Verhalten ist also regelrecht","vorprogrammiert","."
"4352","bz","2005-01-20","Zeitung","Wieder zittern mit Alfons Zitterbacke. Berliner Zeitung, 20.01.2005","","Mit diesem Namen ist Ärger","vorprogrammiert","."
"4353","bz","2005-01-18","Zeitung","Christoph Podewils: Sirene im Wohnzimmer. Berliner Zeitung, 18.01.2005","","Über diese lassen sich die Alarmuhren in allen Landkreisen Deutschlands gesondert ansprechen - unter der Voraussetzung , dass sie von ihren Besitzern auf den richtigen Standort","programmiert","wurden ."
"4354","bz","2005-01-15","Zeitung","Ingeborg Ruthe: Auf Augenhöhe. Berliner Zeitung, 15.01.2005","","Das Magazin , anfangs stärker kunsthistorisch und auf klassische Moderne und Nachkriegsmoderne","programmiert",", wird mehr und mehr eine Galerie der Gegenwart , die Alte Meister aus heutigem Blickwinkel betrachtet ."
"4355","bundestagdrs","2005-01-13","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4646 vom 13.01.2005, S. 31.","https://dserver.bundestag.de/btd/15/046/1504646.pdf","Mit der Übernahme der Vorschläge des Bundesrates wären daher EG-rechtliche Umsetzungsdefizite","vorprogrammiert",", die durch die geltende Fassung des Gesetzes ausgeschlossen werden ."
"4356","bz","2005-01-06","Zeitung","André Mielke: Der Turnbeutelvergesser. Berliner Zeitung, 06.01.2005","","Mit Farbstiften markiert er seine Favoriten in der Fernsehzeitschrift "" Ich kann Ihnen sagen , was ich heute","programmiert","habe :"
"4357","bz","2005-01-04","Zeitung","Birgit Walter: Öffentliches Geld? Nehmen! Ausgeben! Berliner Zeitung, 04.01.2005","","Langfristig sei ein Arbeitsplatzabbau","vorprogrammiert",", weil bewiesen werde , dass Fachkräfte gar nicht gebraucht würden ."
"4358","untertitel","2005","gesprochen","""Doctor Who"" Bad Wolf, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/3905451/doctor-who-bad-wolf-de","Niemand hat den Transmat","programmiert",", niemand hat neue Teilnehmer ausgewählt ."
"4359","untertitel","2005","gesprochen","""Doctor Who"" Bad Wolf, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/3905451/doctor-who-bad-wolf-de","Es ist","programmiert",", sie zu finden ."
"4360","untertitel","2005","gesprochen","""Doctor Who"" Father's Day, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/3896456/doctor-who-father-s-day-de","Wo ich herkomme , weiß Jackie nicht , wie man einen Videorekorder","programmiert",". -"
"4361","untertitel","2005","gesprochen","Rent, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/5061761/rent-de","Hab den Bankomaten am Supermarkt","programmiert","."
"4362","untertitel","2005","gesprochen","The Hitchhiker's Guide to the Galaxy, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/119752/the-hitchhiker-s-guide-to-the-galaxy-de","Alle Türen wurden","programmiert",", heiter und fröhlich zu sein ."
"4363","untertitel","2005","gesprochen","""Smallville"" Hidden, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/4305155/smallville-hidden-de","[...] Gabriel , Clark könnte da draußen sterben . in 20 Minuten wird das nicht mehr wichtig sein , Chloe raketen ziel identifiziert Gitter 37 * Nord du wirst jeden töten in smallville . wie kannst du so was nur tun ? es ist gar nicht so schwer . die Sicherungsprotokolle sind damals 1979","programmiert","wurden . es braucht nur einen Computer Genie sie zu überbrücken . du siehst deinen Vater nicht 10 Jahre bei Test Versuchen zu , ohne ein bis zwei Sachen zu lernen . schau mich nicht so an , Chloe . du bist hier sicher , okay ? mit mir . dazu , erhältst du das was du immer wolltest . [...]"
"4364","untertitel","2005","gesprochen","""Battlestar Galactica"" Kobol's Last Gleaming: Part 1, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/3933538/battlestar-galactica-kobol-s-last-gleaming-part-1-de","Die zylonischen Transponder sind darauf","programmiert",", sich zu identifizieren ."
"4365","untertitel","2005","gesprochen","Munich, 2005 (Filmuntertitel)","http://www.opensubtitles.org/en/subtitles/4657101/munich-de","Probleme sind","vorprogrammiert","."
"4366","bz","2004-12-31","Zeitung","Annett Otto: C H R O N I K 2 0 0 4. Berliner Zeitung, 31.12.2004","","Ein Schüler aus Niedersachsen hat den Wurm","programmiert","."
"4367","bz","2004-12-31","Zeitung","Bettina Vestring, Jörg Michel: ""Wir ziehen uns nicht aus der Bildung zurück"". Berliner Zeitung, 31.12.2004","","Da ist es doch","vorprogrammiert",", dass Sie künftig ständiger Gast in Karlsruhe sein werden ."
"4368","bz","2004-12-31","Zeitung","Klaus Justen: Für Drängler wird es teurer. Berliner Zeitung, 31.12.2004","","Gefährliche Begegnungen zwischen schnellem und langsamen Autoverkehr sind","programmiert","."
"4369","tsp_legacy","2004-12-28","Zeitung","Der Tagesspiegel, 28.12.2004","","Nicht etwa , weil Journalisten silberne Löffel geklaut oder als Bankräuber verdächtigt worden wären , sondern weil in der Berufsausübung Konflikte mit der Staatsmacht","programmiert","waren und wohl immer noch sind – jedenfalls dann , wenn Journalisten nicht nur willfährig die PR-Botschaften der Mächtigen verbreiten , sondern auch solche Nachrichten recherchieren , die aus deren Sicht eher das Licht der Öffentlichkeit scheuen ."
"4370","tsp_legacy","2004-12-28","Zeitung","Der Tagesspiegel, 28.12.2004","","Das deutsche Fernsehen und seine Mitarbeiter waren auf Weihnachten , nicht auf Katastrophe","programmiert","."
"4371","bz","2004-12-27","Zeitung","Karin Schmidl: Späte Rache. Berliner Zeitung, 27.12.2004","","Angesichts der zahlreichen Anwohner und Unternehmen dort sind Proteste und Klagen","programmiert","."
"4372","tsp_legacy","2004-12-22","Zeitung","Der Tagesspiegel, 22.12.2004","","Staus sind","programmiert",", wenn es zwischen 14 und 18 Uhr noch Berufspendler auf die Autobahnen drängt ."
"4373","blogs","2004-12-21","internetbasiert","Paranoia. Missis Notizblock, 2004-12-21","http://knallkopp.de/paranoia/","er lernt auch gerade erst deutsch . der is in englisch","programmiert","( 04:46:32 ) namegeändert : wau"
"4374","bz","2004-12-21","Zeitung","Matthias Loke: Nächste Runde im Pfandstreit. Berliner Zeitung, 21.12.2004","","Damit wäre wieder Chaos","programmiert",", das mit vielen Mühen und großen Kompromissen erst einmal verhindert worden war ."
"4375","tsp_legacy","2004-12-20","Zeitung","Der Tagesspiegel, 20.12.2004","","Der letzte Schock ist beim Eintreffen der ersten Handyrechnung","programmiert","."
"4376","tsp_legacy","2004-12-19","Zeitung","Der Tagesspiegel, 19.12.2004","","Quelle : kind.qualimedic.de 2 Sternzeichen sollte der Zwilling angeblich meiden , da mit ihnen Beziehungsstress","vorprogrammiert","ist : Stiere und Fische ."
"4377","bundestagprt","2004-12-16","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/148 vom 16.12.2004, S. 13789.","https://dserver.bundestag.de/btp/15/15148.pdf","Vielen kommt dieser Termin zu früh ; auch mir geht es so , obwohl ich nicht zu denen gehöre , die auf ein Nein","programmiert","sind ."
"4378","bundestagdrs","2004-12-15","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4532 vom 15.12.2004, S. 26.","https://dserver.bundestag.de/btd/15/045/1504532.pdf","Ein beträchtlicher bürokratischer Aufwand , um hier absehbaren Missständen vorzubeugen , wäre","vorprogrammiert","."
"4379","bz","2004-12-14","Zeitung","Alexander Mäder: Vorbereitung auf den Flug ins Unbekannte. Berliner Zeitung, 14.12.2004","","Daraufhin hatten die Missionsspezialisten eine neue Flugroute","programmiert",", bei der Cassini parallel zu Huygens am Titan vorbeifliegt , so dass die Entfernung zwischen den beiden Sonden möglichst gleich bleibt ."
"4380","tsp_legacy","2004-12-11","Zeitung","Der Tagesspiegel, 11.12.2004","","Mit einem Personal , das lieber protestiert als","programmiert",", geht das nicht ."
"4381","bundestagdrs","2004-12-10","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4477 vom 10.12.2004, S. 59.","https://dserver.bundestag.de/btd/15/044/1504477.pdf","Antwort der Parlamentarischen Staatssekretärin Angelika Mertens vom 2. Dezember 2004 Die On Board Units ( OBUs ) müssen vor dem Einbau in ein Fahrzeug personalisiert , d. h. mit den individuellen Daten des Nutzers und seines Fahrzeugs","programmiert","werden ."
"4382","bz","2004-12-10","Zeitung","Stefan Osterhaus: Harter Brocken. Berliner Zeitung, 10.12.2004","","Advocaat gilt als Disziplinfanatiker , was Reibereien","programmiert","."
"4383","tsp_legacy","2004-12-10","Zeitung","Der Tagesspiegel, 10.12.2004","","Der CDU-Rentenexperte Storm beklagt , „ dass die Unterfinanzierung der Rentenkassen für 2005","vorprogrammiert","ist “ ."
"4384","bz","2004-12-07","Zeitung","Sabine Rennefanz: BRITANNIEN. Berliner Zeitung, 07.12.2004","","Der nächste Prozess ist bereits","programmiert",":"
"4385","tsp_legacy","2004-12-05","Zeitung","Der Tagesspiegel, 05.12.2004","","Dabei wird ein Draht in das Gehirn vorgeschoben , genau in jenes Areal , in dem der Muskelkrampf „","programmiert","“ wird ."
"4386","tsp_legacy","2004-12-05","Zeitung","Der Tagesspiegel, 05.12.2004","","In einem Alltag , der zunehmend auf Risikovermeidung","programmiert","sei , gelte die Familie als der sichere Hafen ."
"4387","tsp_legacy","2004-12-04","Zeitung","Der Tagesspiegel, 04.12.2004","","Wir haben alle sechs Teile um 20 Uhr 15","programmiert","."
"4388","tsp_legacy","2004-12-04","Zeitung","Der Tagesspiegel, 04.12.2004","","„ Wir waren doch auf Sieg","programmiert","“ , sagte Aachens Trainer , „ dann braucht man die Zeit , alles zu sortieren . “"
"4389","bundestagprt","2004-12-02","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/145 vom 02.12.2004, S. 13465.","https://dserver.bundestag.de/btp/15/15145.pdf","Wenn sich diese Strukturen verfestigen , sind Konflikte","vorprogrammiert","."
"4390","bundestagprt","2004-12-02","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/145 vom 02.12.2004, S. 13597.","https://dserver.bundestag.de/btp/15/15145.pdf","Werden zukünftig Regelbelieferung , Akutversorgung und pharmazeutische Dienstleistungen in möglicherweise drei verschiedene Hände gelegt , sind Qualitätseinbußen","vorprogrammiert","."
"4391","bundestagdrs","2004-12-01","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4418 vom 01.12.2004, S. 5.","https://dserver.bundestag.de/btd/15/044/1504418.pdf","Würden bei dieser Gelegenheit Änderungen an den Befristungsregeln vorgenommen , wären dadurch neue Komplikationen","vorprogrammiert","."
"4392","tsp_legacy","2004-11-29","Zeitung","Der Tagesspiegel, 29.11.2004","","Weiterer Streit ist","vorprogrammiert",":"
"4393","bundestagprt","2004-11-25","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/142 vom 25.11.2004, S. 13151.","https://dserver.bundestag.de/btp/15/15142.pdf","Das Problem ist , dass der Ausstieg aus der ostdeutschen Braunkohleverstromung tatsächlich","vorprogrammiert","ist , zwar nicht kurz- oder mittelfristig , aber langfristig ."
"4394","bundestagprt","2004-11-25","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/142 vom 25.11.2004, S. 13237.","https://dserver.bundestag.de/btp/15/15142.pdf","Wenn es stimmt , dass bis zum 1. Januar 2005 nur 250000 OBUs zur Verfügung stehen werden , dann ist das Chaos","vorprogrammiert","."
"4395","bz","2004-11-25","Zeitung","Hendrik Munsberg: Die reine Wahrheit. Berliner Zeitung, 25.11.2004","","Nadolny hat es als Zwitter aus Roman und Sachbuch angelegt , womit gewiss eine Schwäche","programmiert","wurde : je blasser die historischen Figuren , desto blasser gerät die Erzählung , darunter leidet vor allem das Ende ."
"4396","bundestagprt","2004-11-24","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/141 vom 24.11.2004, S. 13009.","https://dserver.bundestag.de/btp/15/15141.pdf","Viele haben geglaubt , dass der Weg , mit immer weniger Arbeit immer reicher zu werden , für die Deutschen quasi geschichtlich","vorprogrammiert","ist und dass die westlichen Industrieländer – wie von Zauberhand geleitet – den Weg in die Spaßgesellschaft und in ein Freizeitparadies gehen ."
"4397","bz","2004-11-23","Zeitung","Matthias Kunert: NAME. Berliner Zeitung, 23.11.2004","","Plagemann wies nach , dass Kinder von Müttern , die an Schwangerschaftszucker ( Gestationsdiabetes ) leiden , bereits im Mutterleib auf einen falschen Stoffwechsel","programmiert","werden ."
"4398","tsp_legacy","2004-11-23","Zeitung","Der Tagesspiegel, 23.11.2004","","Die symmetrische Rahmung von Weberns Symphonie opus 21 durch Blechbläser-Canzonen des Renaissance-Meisters Giovanni Gabrieli und dreistimmigen Klavier-Sinfonien von Bach","programmiert","im Kopf ein polyfones Ordnungsmuster vor , in das sich Weberns Werk gewissermaßen von selbst einhängt ."
"4399","tsp_legacy","2004-11-21","Zeitung","Der Tagesspiegel, 21.11.2004","","Berlin 21. 11. 2004 UNTERM ADLER Michael Maraüber Schreibhemmung in der CDU und feriengerechte Termine Die Abfuhr war","programmiert",":"
"4400","bz","2004-11-20","Zeitung","Stephan J. Bultmann: Bauliche Veränderungen sind zulässig. Berliner Zeitung, 20.11.2004","","Wenn einzelne Miteigentümer von Eigentumswohnanlagen bauliche Veränderungen an ihrer Eigentumswohnung vornehmen wollen , sind nicht selten Konflikte mit dem Verwalter oder der Eigentümergemeinschaft","vorprogrammiert","."
"4401","tsp_legacy","2004-11-20","Zeitung","Der Tagesspiegel, 20.11.2004","","Es wurde von einer „Sniping“-Software abgeschickt , die er selbst entwickelt und","programmiert","hatte ."
"4402","tsp_legacy","2004-11-19","Zeitung","Der Tagesspiegel, 19.11.2004","","Wenn ein Terrorist eine Atombombe gelegt und den Zünder","programmiert","hat – würde man ihn foltern dürfen , um zu erfahren , wo ?"
"4403","bz","2004-11-15","Zeitung","Eva Weber-Guskar: Hirn - Herz - Hirn. Berliner Zeitung, 15.11.2004","","Erst führt der Autor Gefühle als Regungen ein , die uns nach Schönheit , Wahrheit , Gerechtigkeit streben lassen - dann sind sie ihm nur noch Effekte oder Funktionen des limbischen Gehirns , das wiederum erläutert wird als","programmiert","auf die Sicherung von Überleben und Reproduktion , bei uns ganz wie bei den Reptilien ."
"4404","bz","2004-11-13","Zeitung","Andreas Wenderoth: Der Tag X. Berliner Zeitung, 13.11.2004","","Nach wie vor ist das Telefon auf 13 Uhr","programmiert",", weil er da seine Augentropfen gegen den grünen Star nehmen muss ."
"4405","bundestagprt","2004-11-12","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/139 vom 12.11.2004, S. 12823.","https://dserver.bundestag.de/btp/15/15139.pdf","Das Vollzugsdefizit ist also","vorprogrammiert","."
"4406","bz","2004-11-10","Zeitung","Markus Völker: Fibel für Einsteiger. Berliner Zeitung, 10.11.2004","","Da scheint ein Scheitern","vorprogrammiert","zu sein ."
"4407","bundestagdrs","2004-10-28","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4075 vom 28.10.2004, S. 5.","https://dserver.bundestag.de/btd/15/040/1504075.pdf","Abgrenzungsprobleme und fehlende Justiziabilität wären","programmiert","."
"4408","bundestagprt","2004-10-28","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/135 vom 28.10.2004, S. 12440.","https://dserver.bundestag.de/btp/15/15135.pdf","Der Ärger in den Kommunen ist","vorprogrammiert",", wenn sie zwar Lärmplanungen aufstellen , aber finanziell nicht in der Lage sind , auch effektiven Lärmschutz zu betreiben ."
"4409","tsp_legacy","2004-10-28","Zeitung","Der Tagesspiegel, 28.10.2004","","Das Modell wurde dann auf den Mikrochip","programmiert","."
"4410","bundestagdrs","2004-10-27","Gebrauchsliteratur","Deutscher Bundestag: Drucksache Nr. 15/4053 vom 27.10.2004, S. 58.","https://dserver.bundestag.de/btd/15/040/1504053.pdf","Abgrenzungsprobleme und fehlende Justiziabilität wären","programmiert","."
"4411","bundestagprt","2004-10-27","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/134 vom 27.10.2004, S. 12268.","https://dserver.bundestag.de/btp/15/15134.pdf","Da die Rentenversicherung aber den halben Beitrag für die Rentner an die Krankenkassen zahlt , bedeutet das , dass damit das erste Finanzloch für die Rentenkassen im nächsten Jahr","vorprogrammiert","ist und Ihre Berechnung schon nicht mehr gilt ."
"4412","tsp_legacy","2004-10-26","Zeitung","Der Tagesspiegel, 26.10.2004","","Die Füchse , wie sie genannt werden , lernen dort unter Anleitung , wie man Software","programmiert","."
"4413","tsp_legacy","2004-10-24","Zeitung","Der Tagesspiegel, 24.10.2004","","Desweiteren sollten sie über Organisations-Know-how verfügen , „ mit Handlungs- , Methoden- und Sozialkompetenzen “ ausgestattet und „ auf lebenslanges Lernen","programmiert","“ sein ."
"4414","tsp_legacy","2004-10-21","Zeitung","Der Tagesspiegel, 21.10.2004","","Soldaten oder Beamte gingen schon Tage vor der Wahl geschlossen zur Abstimmung – eine Einflussnahme war","vorprogrammiert","."
"4415","bz","2004-10-20","Zeitung","Hendrik Munsberg: Bochum außer Kontrolle. Berliner Zeitung, 20.10.2004","","So wurde der Niedergang der Adam Opel AG","programmiert","."
"4416","bz","2004-10-20","Zeitung","Peter Kirnich: Die Maut muss jetzt kommen. Berliner Zeitung, 20.10.2004","","Auch wenn Mautbetreiber Toll Collect bis dahin 5000 Berater akquirieren will , die den Lkw-Fahrern in den ersten Tagen helfen sollen , ist ein Chaos","programmiert","."
"4417","tsp_legacy","2004-10-17","Zeitung","Der Tagesspiegel, 17.10.2004","","„ Deshalb habe ich dann halt eigene","programmiert",". “"
"4418","tsp_legacy","2004-10-13","Zeitung","Der Tagesspiegel, 13.10.2004","","Neue Grabenkämpfe bei Labour sind damit","vorprogrammiert","."
"4419","bz","2004-10-11","Zeitung","Sven Wozniak: FAVORITEN. Berliner Zeitung, 11.10.2004","","Was auch immer die Radiomoderatorin anfängt , das Chaos ist","vorprogrammiert","."
"4420","bz","2004-10-07","Zeitung","Peter Ecklundt: Wie man ein Baby richtig konfiguriert. Berliner Zeitung, 07.10.2004","","Wie die Fehlersuche funktioniert bei akustischen Signalen des Babys , wie der Schlafmodus","programmiert","wird und welche Fragen beim Service-Provider , also dem Kinderarzt , entscheidend sind ."
"4421","tsp_legacy","2004-10-05","Zeitung","Der Tagesspiegel, 05.10.2004","","Ein schneller Berufseinstieg ist so","vorprogrammiert","."
"4422","bz","2004-10-02","Zeitung","Peter Jacobs: Pegasus trifft Bacchus. Berliner Zeitung, 02.10.2004","","Ein ambivalentes Verhältnis war","vorprogrammiert","."
"4423","bundestagprt","2004-10-01","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/130 vom 01.10.2004, S. 11895.","https://dserver.bundestag.de/btp/15/15130.pdf","Damit ist ein weiterer Gang nach Karlsruhe schon","vorprogrammiert","."
"4424","tsp_legacy","2004-10-01","Zeitung","Der Tagesspiegel, 01.10.2004","","Davon habe Toll Collect bereits 180000","programmiert","und zum Einbau ausgeliefert ."
"4425","tsp_legacy","2004-09-28","Zeitung","Der Tagesspiegel, 28.09.2004","","Verbraucher 28. 09. 2004 SO WURDE GETESTET Auf hohe Kosten","programmiert","KRITERIEN Die Stiftung Warentest hat im Test-Heft September Mobiltelefone getestet , die zwischen März und Mai dieses Jahres auf dem deutschen Markt eingeführt wurden ."
"4426","tsp_legacy","2004-09-28","Zeitung","Der Tagesspiegel, 28.09.2004","","Es muss dann nämlich unter Umständen neu","programmiert","werden ."
"4427","bz","2004-09-25","Zeitung","Rainer Bekeschus: Herr Köninger. Berliner Zeitung, 25.09.2004","","Ein schnelles Ausreissen der montierten Teile ist","vorprogrammiert","."
"4428","bz","2004-09-24","Zeitung","Hendrik Munsberg: Totmann Mehdorn. Berliner Zeitung, 24.09.2004","","Mehdorn wollte 2006 als Termin für den Börsengang partout durchsetzen , der Misserfolg war","programmiert","."
"4429","bundestagprt","2004-09-23","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/126 vom 23.09.2004, S. 11538.","https://dserver.bundestag.de/btp/15/15126.pdf","Weitere Wettbewerbsverzerrungen zulasten unserer Wirtschaft sehe ich hier","vorprogrammiert","."
"4430","bundestagprt","2004-09-23","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/126 vom 23.09.2004, S. 11543.","https://dserver.bundestag.de/btp/15/15126.pdf","Deshalb unsere Forderung an die Bundesregierung : Gleichen Sie diese Vorschriften unbedingt mit denen aus Brüssel ab! Ansonsten ist das Chaos","vorprogrammiert","und davon haben wir zurzeit eigentlich genug ."
"4431","bundestagprt","2004-09-23","Gebrauchsliteratur","Deutscher Bundestag: Plenarprotokoll Nr. 15/126 vom 23.09.2004, S. 11543.","https://dserver.bundestag.de/btp/15/15126.pdf","Bei über 1 Million registrierter Lebensmittelbetriebe sind im täglichen Gebrauch des Gesetzes schon jetzt verschiedene Missstände","vorprogrammiert","."
"4432","bz","2004-09-22","Zeitung","Andreas Förster: NPD will sich selbst kontrollieren. Berliner Zeitung, 22.09.2004","","Ein Konflikt ist da bereits","programmiert","- immerhin beobachtet der Verfassungsschutz die NPD und muss befürchten , dass mögliche V-Leute in der Partei ( oder "" Minusseelen "" , wie sie Apfel nennt ) in Gefahr geraten könnten ."
"4433","tsp_legacy","2004-09-19","Zeitung","Der Tagesspiegel, 19.09.2004","","Weil sie nicht genetisch auf Jagen , Sammeln und Nahrung für die Sippe herbeischaffen","programmiert","ist ."
"4434","bz","2004-09-18","Zeitung","ZENSIERT. Berliner Zeitung, 18.09.2004","","Verwechslungen beim Ertasten sind also","vorprogrammiert","."
"4435","tsp_legacy","2004-09-12","Zeitung","Der Tagesspiegel, 12.09.2004","","Andernfalls sind Missverständnisse und gescheiterte Verhandlungen fast","programmiert","."
"4436","tsp_legacy","2004-09-12","Zeitung","Der Tagesspiegel, 12.09.2004","","Seine Uhr ist ein Fahrtenschreiber , der ihn zwingt , alle acht Stunden eine Pause zu machen , sein Europa ist ein Routenplaner , der in Budapest","programmiert","wird ."
"4437","bz","2004-09-10","Zeitung","Regine Zylka: Verbissener Kampf um Zahnersatz. Berliner Zeitung, 10.09.2004","","Neuer Streit wäre","programmiert","."
